"Date"," AQI Value","Main Pollutant","Site Name","Site ID","Source"
"11/17/1987","110","NO2","Hawthorne","06-037-5001","AQS"
"11/18/1987","106","NO2","Hawthorne","06-037-5001","AQS"
"11/19/1987","108","CO","Lynwood","06-037-1301","AQS"
"11/20/1987","112","NO2","Long Beach (North)","06-037-4002","AQS"
"11/21/1987","79","NO2","Pomona","06-037-1701","AQS"
"11/22/1987","108","NO2","Pomona","06-037-1701","AQS"
"11/23/1987","110","NO2","Pomona","06-037-1701","AQS"
"11/24/1987","115","CO","Lynwood","06-037-1301","AQS"
"11/25/1987","165","CO","Lynwood","06-037-1301","AQS"
"11/26/1987","203","CO","Lynwood","06-037-1301","AQS"
"11/27/1987","100","NO2","Pomona","06-037-1701","AQS"
"11/28/1987","103","NO2","Burbank","06-037-1002","AQS"
"11/29/1987","89","NO2","Los Angeles-North Main Street","06-037-1103","AQS"
"11/30/1987","106","NO2","Pomona","06-037-1701","AQS"
"12/01/1987","138","CO","Lynwood","06-037-1301","AQS"
"12/02/1987","116","NO2","Pomona","06-037-1701","AQS"
"12/03/1987","124","NO2","Pomona","06-037-1701","AQS"
"12/04/1987","148","CO","Lynwood","06-037-1301","AQS"
"12/05/1987","79","NO2","Hawthorne","06-037-5001","AQS"
"12/06/1987","68","NO2","","06-037-1601","AQS"
"12/07/1987","100","NO2","Pomona","06-037-1701","AQS"
"12/08/1987","110","NO2","Azusa","06-037-0002","AQS"
"12/09/1987","110","NO2","Pomona","06-037-1701","AQS"
"12/10/1987","201","CO","Lynwood","06-037-1301","AQS"
"12/11/1987","142","CO","Lynwood","06-037-1301","AQS"
"12/12/1987","228","CO","Lynwood","06-037-1301","AQS"
"12/13/1987","47","NO2","","06-037-2401","AQS"
"12/14/1987","108","NO2","Azusa","06-037-0002","AQS"
"12/15/1987","93","CO","Lynwood","06-037-1301","AQS"
"12/16/1987","49","CO","Long Beach (North)","06-037-4002","AQS"
"12/17/1987","72","CO","Lynwood","06-037-1301","AQS"
"12/18/1987","159","CO","Lynwood","06-037-1301","AQS"
"12/19/1987","159","CO","Lynwood","06-037-1301","AQS"
"12/20/1987","158","CO","Lynwood","06-037-1301","AQS"
"12/21/1987","110","NO2","","06-037-2401","AQS"
"12/22/1987","198","CO","Lynwood","06-037-1301","AQS"
"12/23/1987","57","NO2","Pomona","06-037-1701","AQS"
"12/24/1987","68","NO2","","06-037-1601","AQS"
"12/25/1987","68","NO2","Long Beach (North)","06-037-4002","AQS"
"12/26/1987","79","NO2","","06-037-1601","AQS"
"12/27/1987","89","NO2","","06-037-1601","AQS"
"12/28/1987","103","NO2","West Los Angeles","06-037-0113","AQS"
"12/29/1987","126","CO","Lynwood","06-037-1301","AQS"
"12/30/1987","103","NO2","","06-037-2401","AQS"
"12/31/1987","97","CO","Lynwood","06-037-1301","AQS"
"01/01/1988","78","CO","Hawthorne","06-037-5001","AQS"
"01/02/1988","103","NO2","Long Beach (North)","06-037-4002","AQS"
"01/03/1988","161","CO","Lynwood","06-037-1301","AQS"
"01/04/1988","195","CO","Lynwood","06-037-1301","AQS"
"01/05/1988","103","NO2","Azusa","06-037-0002","AQS"
"01/06/1988","96","CO","Lynwood","06-037-1301","AQS"
"01/07/1988","128","CO","Lynwood","06-037-1301","AQS"
"01/08/1988","111","CO","Lynwood","06-037-1301","AQS"
"01/09/1988","168","CO","Lynwood","06-037-1301","AQS"
"01/10/1988","112","NO2","","06-037-2401","AQS"
"01/11/1988","106","NO2","West Los Angeles","06-037-0113","AQS"
"01/12/1988","100","NO2","Lynwood","06-037-1301","AQS"
"01/13/1988","106","NO2","","06-037-2401","AQS"
"01/14/1988","118","NO2","","06-037-2401","AQS"
"01/15/1988","171","CO","Lynwood","06-037-1301","AQS"
"01/16/1988","72","CO","Lynwood","06-037-1301","AQS"
"01/17/1988","38","NO2","Azusa","06-037-0002","AQS"
"01/18/1988","47","NO2","Azusa","06-037-0002","AQS"
"01/19/1988","131","CO","Lynwood","06-037-1301","AQS"
"01/20/1988","173","CO","Lynwood","06-037-1301","AQS"
"01/21/1988","109","CO","Lynwood","06-037-1301","AQS"
"01/22/1988","166","CO","Lynwood","06-037-1301","AQS"
"01/23/1988","192","CO","Lynwood","06-037-1301","AQS"
"01/24/1988","186","CO","Lynwood","06-037-1301","AQS"
"01/25/1988","109","CO","Lynwood","06-037-1301","AQS"
"01/26/1988","106","NO2","","06-037-2401","AQS"
"01/27/1988","122","NO2","Long Beach (North)","06-037-4002","AQS"
"01/28/1988","170","CO","Lynwood","06-037-1301","AQS"
"01/29/1988","103","NO2","Lynwood","06-037-1301","AQS"
"01/30/1988","79","NO2","Glendora","06-037-0016","AQS"
"01/31/1988","97","CO","Lynwood","06-037-1301","AQS"
"02/01/1988","57","NO2","Burbank","06-037-1002","AQS"
"02/02/1988","65","CO","Lynwood","06-037-1301","AQS"
"02/03/1988","103","NO2","Burbank","06-037-1002","AQS"
"02/04/1988","148","CO","Lynwood","06-037-1301","AQS"
"02/05/1988","204","CO","Lynwood","06-037-1301","AQS"
"02/06/1988","136","CO","Lynwood","06-037-1301","AQS"
"02/07/1988","115","CO","Lynwood","06-037-1301","AQS"
"02/08/1988","154","CO","Lynwood","06-037-1301","AQS"
"02/09/1988","188","CO","Lynwood","06-037-1301","AQS"
"02/10/1988","110","NO2","","06-037-1601","AQS"
"02/11/1988","145","CO","Hawthorne","06-037-5001","AQS"
"02/12/1988","103","NO2","Burbank","06-037-1002","AQS"
"02/13/1988","116","CO","Lynwood","06-037-1301","AQS"
"02/14/1988","150","Ozone","Glendora","06-037-0016","AQS"
"02/15/1988","110","NO2","Long Beach (North)","06-037-4002","AQS"
"02/16/1988","122","Ozone","West Los Angeles","06-037-0113","AQS"
"02/17/1988","103","NO2","Burbank","06-037-1002","AQS"
"02/18/1988","79","NO2","Burbank","06-037-1002","AQS"
"02/19/1988","89","NO2","Burbank","06-037-1002","AQS"
"02/20/1988","125","CO","Hawthorne","06-037-5001","AQS"
"02/21/1988","110","NO2","","06-037-1601","AQS"
"02/22/1988","150","Ozone","","06-037-6002","AQS"
"02/23/1988","103","NO2","Azusa","06-037-0002","AQS"
"02/24/1988","118","NO2","Los Angeles-North Main Street","06-037-1103","AQS"
"02/25/1988","202","Ozone","","06-037-1902","AQS"
"02/26/1988","124","NO2","West Los Angeles","06-037-0113","AQS"
"02/27/1988","103","NO2","","06-037-1601","AQS"
"02/28/1988","47","NO2","Azusa","06-037-0002","AQS"
"02/29/1988","79","NO2","","06-037-1601","AQS"
"03/01/1988","57","NO2","Azusa","06-037-0002","AQS"
"03/02/1988","100","NO2","Burbank","06-037-1002","AQS"
"03/03/1988","100","NO2","Azusa","06-037-0002","AQS"
"03/04/1988","103","NO2","Azusa","06-037-0002","AQS"
"03/05/1988","151","Ozone","Glendora","06-037-0016","AQS"
"03/06/1988","143","Ozone","Glendora","06-037-0016","AQS"
"03/07/1988","151","Ozone","","06-037-1902","AQS"
"03/08/1988","177","Ozone","Glendora","06-037-0016","AQS"
"03/09/1988","112","NO2","Azusa","06-037-0002","AQS"
"03/10/1988","68","NO2","","06-037-1601","AQS"
"03/11/1988","100","NO2","Burbank","06-037-1002","AQS"
"03/12/1988","79","NO2","","06-037-1601","AQS"
"03/13/1988","103","NO2","","06-037-1601","AQS"
"03/14/1988","105","Ozone","","06-037-1902","AQS"
"03/15/1988","93","Ozone","","06-037-6002","AQS"
"03/16/1988","79","NO2","Azusa","06-037-0002","AQS"
"03/17/1988","143","Ozone","","06-037-1902","AQS"
"03/18/1988","105","Ozone","Glendora","06-037-0016","AQS"
"03/19/1988","115","Ozone","","06-037-1902","AQS"
"03/20/1988","161","Ozone","","06-037-1902","AQS"
"03/21/1988","205","Ozone","","06-037-1902","AQS"
"03/22/1988","156","Ozone","Glendora","06-037-0016","AQS"
"03/23/1988","169","Ozone","Glendora","06-037-0016","AQS"
"03/24/1988","190","Ozone","Glendora","06-037-0016","AQS"
"03/25/1988","140","Ozone","Glendora","06-037-0016","AQS"
"03/26/1988","156","Ozone","Pasadena","06-037-2005","AQS"
"03/27/1988","206","Ozone","Glendora","06-037-0016","AQS"
"03/28/1988","150","Ozone","Pasadena","06-037-2005","AQS"
"03/29/1988","89","NO2","Los Angeles-North Main Street","06-037-1103","AQS"
"03/30/1988","100","NO2","Los Angeles-North Main Street","06-037-1103","AQS"
"03/31/1988","103","NO2","","06-037-1601","AQS"
"04/01/1988","108","NO2","Long Beach (North)","06-037-4002","AQS"
"04/02/1988","126","Ozone","Glendora","06-037-0016","AQS"
"04/03/1988","177","Ozone","","06-037-6002","AQS"
"04/04/1988","166","Ozone","","06-037-6002","AQS"
"04/05/1988","218","Ozone","Glendora","06-037-0016","AQS"
"04/06/1988","264","Ozone","Pasadena","06-037-2005","AQS"
"04/07/1988","221","Ozone","","06-037-6002","AQS"
"04/08/1988","202","Ozone","Reseda","06-037-1201","AQS"
"04/09/1988","258","Ozone","Pasadena","06-037-2005","AQS"
"04/10/1988","151","Ozone","West Los Angeles","06-037-0113","AQS"
"04/11/1988","222","Ozone","Pasadena","06-037-2005","AQS"
"04/12/1988","166","Ozone","Glendora","06-037-0016","AQS"
"04/13/1988","112","NO2","Los Angeles-North Main Street","06-037-1103","AQS"
"04/14/1988","57","NO2","Los Angeles-North Main Street","06-037-1103","AQS"
"04/15/1988","68","NO2","Azusa","06-037-0002","AQS"
"04/16/1988","68","NO2","Hawthorne","06-037-5001","AQS"
"04/17/1988","57","NO2","Long Beach (North)","06-037-4002","AQS"
"04/18/1988","57","NO2","Azusa","06-037-0002","AQS"
"04/19/1988","57","NO2","Los Angeles-North Main Street","06-037-1103","AQS"
"04/20/1988","79","NO2","","06-037-1601","AQS"
"04/21/1988","100","NO2","","06-037-1601","AQS"
"04/22/1988","79","NO2","","06-037-1601","AQS"
"04/23/1988","89","NO2","","06-037-1601","AQS"
"04/24/1988","150","Ozone","Glendora","06-037-0016","AQS"
"04/25/1988","212","Ozone","Azusa","06-037-0002","AQS"
"04/26/1988","221","Ozone","Glendora","06-037-0016","AQS"
"04/27/1988","164","Ozone","Lancaster-N. Beech St.","06-037-7001","AQS"
"04/28/1988","84","Ozone","Lancaster-N. Beech St.","06-037-7001","AQS"
"04/29/1988","119","Ozone","","06-037-6002","AQS"
"04/30/1988","67","Ozone","Pasadena","06-037-2005","AQS"
"05/01/1988","100","NO2","","06-037-1601","AQS"
"05/02/1988","115","Ozone","Glendora","06-037-0016","AQS"
"05/03/1988","182","Ozone","Pasadena","06-037-2005","AQS"
"05/04/1988","101","Ozone","","06-037-6002","AQS"
"05/05/1988","43","Ozone","","06-037-1902","AQS"
"05/06/1988","57","NO2","Los Angeles-North Main Street","06-037-1103","AQS"
"05/07/1988","47","NO2","West Los Angeles","06-037-0113","AQS"
"05/08/1988","93","Ozone","Azusa","06-037-0002","AQS"
"05/09/1988","161","Ozone","Azusa","06-037-0002","AQS"
"05/10/1988","254","Ozone","Azusa","06-037-0002","AQS"
"05/11/1988","269","Ozone","Pasadena","06-037-2005","AQS"
"05/12/1988","242","Ozone","Glendora","06-037-0016","AQS"
"05/13/1988","174","Ozone","Reseda","06-037-1201","AQS"
"05/14/1988","279","Ozone","","06-037-6002","AQS"
"05/15/1988","221","Ozone","","06-037-6002","AQS"
"05/16/1988","208","Ozone","","06-037-6002","AQS"
"05/17/1988","74","Ozone","","06-037-0001","AQS"
"05/18/1988","205","Ozone","Glendora","06-037-0016","AQS"
"05/19/1988","214","Ozone","Glendora","06-037-0016","AQS"
"05/20/1988","219","Ozone","Pasadena","06-037-2005","AQS"
"05/21/1988","265","Ozone","Glendora","06-037-0016","AQS"
"05/22/1988","268","Ozone","Glendora","06-037-0016","AQS"
"05/23/1988","192","Ozone","","06-037-6002","AQS"
"05/24/1988","210","Ozone","Lancaster-N. Beech St.","06-037-7001","AQS"
"05/25/1988","233","Ozone","","06-037-6002","AQS"
"05/26/1988","226","Ozone","","06-037-6002","AQS"
"05/27/1988","182","Ozone","","06-037-6002","AQS"
"05/28/1988","105","Ozone","Lancaster-N. Beech St.","06-037-7001","AQS"
"05/29/1988","46","Ozone","Azusa","06-037-0002","AQS"
"05/30/1988","67","Ozone","Glendora","06-037-0016","AQS"
"05/31/1988","151","Ozone","Glendora","06-037-0016","AQS"
"06/01/1988","218","Ozone","Glendora","06-037-0016","AQS"
"06/02/1988","235","Ozone","Glendora","06-037-0016","AQS"
"06/03/1988","240","Ozone","Glendora","06-037-0016","AQS"
"06/04/1988","151","Ozone","Glendora","06-037-0016","AQS"
"06/05/1988","84","Ozone","Lancaster-N. Beech St.","06-037-7001","AQS"
"06/06/1988","71","Ozone","Lancaster-N. Beech St.","06-037-7001","AQS"
"06/07/1988","68","NO2","","06-037-1601","AQS"
"06/08/1988","100","NO2","Los Angeles-North Main Street","06-037-1103","AQS"
"06/09/1988","200","Ozone","Pasadena","06-037-2005","AQS"
"06/10/1988","200","Ozone","","06-037-6002","AQS"
"06/11/1988","156","Ozone","Lancaster-N. Beech St.","06-037-7001","AQS"
"06/12/1988","190","Ozone","","06-037-6002","AQS"
"06/13/1988","251","Ozone","","06-037-6002","AQS"
"06/14/1988","272","Ozone","Glendora","06-037-0016","AQS"
"06/15/1988","242","Ozone","","06-037-6002","AQS"
"06/16/1988","221","Ozone","Glendora","06-037-0016","AQS"
"06/17/1988","100","Ozone","Lancaster-N. Beech St.","06-037-7001","AQS"
"06/18/1988","248","Ozone","","06-037-6002","AQS"
"06/19/1988","151","Ozone","Lancaster-N. Beech St.","06-037-7001","AQS"
"06/20/1988","147","Ozone","Lancaster-N. Beech St.","06-037-7001","AQS"
"06/21/1988","203","Ozone","Glendora","06-037-0016","AQS"
"06/22/1988","187","Ozone","Lancaster-N. Beech St.","06-037-7001","AQS"
"06/23/1988","208","Ozone","","06-037-6002","AQS"
"06/24/1988","182","Ozone","Lancaster-N. Beech St.","06-037-7001","AQS"
"06/25/1988","182","Ozone","Glendora","06-037-0016","AQS"
"06/26/1988","272","Ozone","Glendora","06-037-0016","AQS"
"06/27/1988","276","Ozone","","06-037-6002","AQS"
"06/28/1988","264","Ozone","","06-037-6002","AQS"
"06/29/1988","269","Ozone","","06-037-6002","AQS"
"06/30/1988","282","Ozone","","06-037-6002","AQS"
"07/01/1988","297","Ozone","","06-037-6002","AQS"
"07/02/1988","281","Ozone","","06-037-6002","AQS"
"07/03/1988","233","Ozone","Glendora","06-037-0016","AQS"
"07/04/1988","195","Ozone","Glendora","06-037-0016","AQS"
"07/05/1988","243","Ozone","Glendora","06-037-0016","AQS"
"07/06/1988","243","Ozone","Glendora","06-037-0016","AQS"
"07/07/1988","235","Ozone","Glendora","06-037-0016","AQS"
"07/08/1988","247","Ozone","Glendora","06-037-0016","AQS"
"07/09/1988","274","Ozone","","06-037-6002","AQS"
"07/10/1988","259","Ozone","","06-037-6002","AQS"
"07/11/1988","201","Ozone","","06-037-6002","AQS"
"07/12/1988","251","Ozone","","06-037-6002","AQS"
"07/13/1988","228","Ozone","Glendora","06-037-0016","AQS"
"07/14/1988","255","Ozone","","06-037-6002","AQS"
"07/15/1988","287","Ozone","","06-037-6002","AQS"
"07/16/1988","289","Ozone","Reseda","06-037-1201","AQS"
"07/17/1988","298","Ozone","Azusa","06-037-0002","AQS"
"07/18/1988","235","Ozone","","06-037-6002","AQS"
"07/19/1988","249","Ozone","","06-037-6002","AQS"
"07/20/1988","289","Ozone","Glendora","06-037-0016","AQS"
"07/21/1988","264","Ozone","Glendora","06-037-0016","AQS"
"07/22/1988","237","Ozone","Glendora","06-037-0016","AQS"
"07/23/1988","251","Ozone","Glendora","06-037-0016","AQS"
"07/24/1988","227","Ozone","Glendora","06-037-0016","AQS"
"07/25/1988","224","Ozone","Glendora","06-037-0016","AQS"
"07/26/1988","248","Ozone","","06-037-6002","AQS"
"07/27/1988","234","Ozone","","06-037-6002","AQS"
"07/28/1988","263","Ozone","","06-037-6002","AQS"
"07/29/1988","280","Ozone","","06-037-6002","AQS"
"07/30/1988","240","Ozone","","06-037-6002","AQS"
"07/31/1988","202","Ozone","Lancaster-N. Beech St.","06-037-7001","AQS"
"08/01/1988","206","Ozone","Lancaster-N. Beech St.","06-037-7001","AQS"
"08/02/1988","200","Ozone","Lancaster-N. Beech St.","06-037-7001","AQS"
"08/03/1988","190","Ozone","Glendora","06-037-0016","AQS"
"08/04/1988","214","Ozone","Glendora","06-037-0016","AQS"
"08/05/1988","223","Ozone","Glendora","06-037-0016","AQS"
"08/06/1988","151","Ozone","Lancaster-N. Beech St.","06-037-7001","AQS"
"08/07/1988","203","Ozone","","06-037-6002","AQS"
"08/08/1988","223","Ozone","","06-037-6002","AQS"
"08/09/1988","242","Ozone","Glendora","06-037-0016","AQS"
"08/10/1988","245","Ozone","Glendora","06-037-0016","AQS"
"08/11/1988","202","Ozone","Glendora","06-037-0016","AQS"
"08/12/1988","223","Ozone","","06-037-6002","AQS"
"08/13/1988","269","Ozone","Glendora","06-037-0016","AQS"
"08/14/1988","233","Ozone","Glendora","06-037-0016","AQS"
"08/15/1988","210","Ozone","Glendora","06-037-0016","AQS"
"08/16/1988","234","Ozone","Glendora","06-037-0016","AQS"
"08/17/1988","279","Ozone","","06-037-6002","AQS"
"08/18/1988","284","Ozone","","06-037-6002","AQS"
"08/19/1988","282","Ozone","","06-037-6002","AQS"
"08/20/1988","227","Ozone","","06-037-6002","AQS"
"08/21/1988","219","Ozone","Glendora","06-037-0016","AQS"
"08/22/1988","207","Ozone","","06-037-6002","AQS"
"08/23/1988","244","Ozone","Glendora","06-037-0016","AQS"
"08/24/1988","124","NO2","Burbank","06-037-1002","AQS"
"08/25/1988","275","Ozone","Azusa","06-037-0002","AQS"
"08/26/1988","229","Ozone","Glendora","06-037-0016","AQS"
"08/27/1988","200","Ozone","Lancaster-N. Beech St.","06-037-7001","AQS"
"08/28/1988","229","Ozone","Glendora","06-037-0016","AQS"
"08/29/1988","243","Ozone","Glendora","06-037-0016","AQS"
"08/30/1988","261","Ozone","Glendora","06-037-0016","AQS"
"08/31/1988","265","Ozone","Glendora","06-037-0016","AQS"
"09/01/1988","276","Ozone","","06-037-6002","AQS"
"09/02/1988","285","Ozone","Reseda","06-037-1201","AQS"
"09/03/1988","298","Ozone","Glendora","06-037-0016","AQS"
"09/04/1988","249","Ozone","Hawthorne","06-037-5001","AQS"
"09/05/1988","249","Ozone","West Los Angeles","06-037-0113","AQS"
"09/06/1988","232","Ozone","Glendora","06-037-0016","AQS"
"09/07/1988","217","Ozone","","06-037-6002","AQS"
"09/08/1988","202","Ozone","","06-037-6002","AQS"
"09/09/1988","224","Ozone","","06-037-6002","AQS"
"09/10/1988","221","Ozone","Glendora","06-037-0016","AQS"
"09/11/1988","216","Ozone","","06-037-6002","AQS"
"09/12/1988","90","Ozone","","06-037-6002","AQS"
"09/13/1988","101","Ozone","Glendora","06-037-0016","AQS"
"09/14/1988","177","Ozone","Glendora","06-037-0016","AQS"
"09/15/1988","216","Ozone","Glendora","06-037-0016","AQS"
"09/16/1988","249","Ozone","","06-037-6002","AQS"
"09/17/1988","234","Ozone","","06-037-6002","AQS"
"09/18/1988","226","Ozone","","06-037-6002","AQS"
"09/19/1988","210","Ozone","","06-037-6002","AQS"
"09/20/1988","90","Ozone","Reseda","06-037-1201","AQS"
"09/21/1988","68","NO2","Los Angeles-North Main Street","06-037-1103","AQS"
"09/22/1988","136","Ozone","","06-037-6002","AQS"
"09/23/1988","202","Ozone","Glendora","06-037-0016","AQS"
"09/24/1988","174","Ozone","Lancaster-N. Beech St.","06-037-7001","AQS"
"09/25/1988","166","Ozone","Glendora","06-037-0016","AQS"
"09/26/1988","154","Ozone","","06-037-6002","AQS"
"09/27/1988","213","Ozone","Glendora","06-037-0016","AQS"
"09/28/1988","255","Ozone","Glendora","06-037-0016","AQS"
"09/29/1988","219","Ozone","Glendora","06-037-0016","AQS"
"09/30/1988","251","Ozone","","06-037-6002","AQS"
"10/01/1988","240","Ozone","","06-037-6002","AQS"
"10/02/1988","255","Ozone","Glendora","06-037-0016","AQS"
"10/03/1988","234","Ozone","Glendora","06-037-0016","AQS"
"10/04/1988","210","Ozone","","06-037-6002","AQS"
"10/05/1988","192","Ozone","","06-037-6002","AQS"
"10/06/1988","101","Ozone","Lancaster-N. Beech St.","06-037-7001","AQS"
"10/07/1988","115","Ozone","Lancaster-N. Beech St.","06-037-7001","AQS"
"10/08/1988","187","Ozone","Glendora","06-037-0016","AQS"
"10/09/1988","138","CO","Lynwood","06-037-1301","AQS"
"10/10/1988","237","Ozone","","06-037-0001","AQS"
"10/11/1988","169","Ozone","Glendora","06-037-0016","AQS"
"10/12/1988","108","Ozone","Lancaster-N. Beech St.","06-037-7001","AQS"
"10/13/1988","79","NO2","Los Angeles-North Main Street","06-037-1103","AQS"
"10/14/1988","68","NO2","Los Angeles-North Main Street","06-037-1103","AQS"
"10/15/1988","222","Ozone","Glendora","06-037-0016","AQS"
"10/16/1988","237","Ozone","Glendora","06-037-0016","AQS"
"10/17/1988","216","Ozone","Reseda","06-037-1201","AQS"
"10/18/1988","207","Ozone","","06-037-6002","AQS"
"10/19/1988","174","Ozone","Glendora","06-037-0016","AQS"
"10/20/1988","177","Ozone","","06-037-6002","AQS"
"10/21/1988","224","Ozone","Glendora","06-037-0016","AQS"
"10/22/1988","238","Ozone","","06-037-6002","AQS"
"10/23/1988","233","Ozone","","06-037-6002","AQS"
"10/24/1988","256","Ozone","Glendora","06-037-0016","AQS"
"10/25/1988","218","Ozone","Glendora","06-037-0016","AQS"
"10/26/1988","164","Ozone","Glendora","06-037-0016","AQS"
"10/27/1988","182","Ozone","Lancaster-N. Beech St.","06-037-7001","AQS"
"10/28/1988","126","Ozone","Lancaster-N. Beech St.","06-037-7001","AQS"
"10/29/1988","122","Ozone","Lancaster-N. Beech St.","06-037-7001","AQS"
"10/30/1988","154","Ozone","Glendora","06-037-0016","AQS"
"10/31/1988","141","NO2","Lynwood","06-037-1301","AQS"
"11/01/1988","89","NO2","Reseda","06-037-1201","AQS"
"11/02/1988","79","NO2","Azusa","06-037-0002","AQS"
"11/03/1988","115","Ozone","Glendora","06-037-0016","AQS"
"11/04/1988","218","Ozone","Glendora","06-037-0016","AQS"
"11/05/1988","195","Ozone","Glendora","06-037-0016","AQS"
"11/06/1988","224","Ozone","","06-037-6002","AQS"
"11/07/1988","79","NO2","Lancaster-N. Beech St.","06-037-7001","AQS"
"11/08/1988","89","NO2","Los Angeles-North Main Street","06-037-1103","AQS"
"11/09/1988","105","NO2","Lynwood","06-037-1301","AQS"
"11/10/1988","100","NO2","Los Angeles-North Main Street","06-037-1103","AQS"
"11/11/1988","68","NO2","Azusa","06-037-0002","AQS"
"11/12/1988","105","Ozone","Glendora","06-037-0016","AQS"
"11/13/1988","103","NO2","Los Angeles-North Main Street","06-037-1103","AQS"
"11/14/1988","47","NO2","Azusa","06-037-0002","AQS"
"11/15/1988","105","NO2","Burbank","06-037-1002","AQS"
"11/16/1988","108","NO2","Burbank","06-037-1002","AQS"
"11/17/1988","110","NO2","Long Beach (North)","06-037-4002","AQS"
"11/18/1988","89","NO2","Los Angeles-North Main Street","06-037-1103","AQS"
"11/19/1988","103","NO2","Burbank","06-037-1002","AQS"
"11/20/1988","142","CO","Lynwood","06-037-1301","AQS"
"11/21/1988","110","NO2","","06-037-2401","AQS"
"11/22/1988","217","CO","Lynwood","06-037-1301","AQS"
"11/23/1988","142","CO","Lynwood","06-037-1301","AQS"
"11/24/1988","57","NO2","Azusa","06-037-0002","AQS"
"11/25/1988","68","NO2","Azusa","06-037-0002","AQS"
"11/26/1988","109","CO","Lynwood","06-037-1301","AQS"
"11/27/1988","120","CO","Lynwood","06-037-1301","AQS"
"11/28/1988","159","CO","Lynwood","06-037-1301","AQS"
"11/29/1988","215","CO","Lynwood","06-037-1301","AQS"
"11/30/1988","228","CO","Lynwood","06-037-1301","AQS"
"12/01/1988","223","CO","Lynwood","06-037-1301","AQS"
"12/02/1988","142","CO","Lynwood","06-037-1301","AQS"
"12/03/1988","170","CO","Lynwood","06-037-1301","AQS"
"12/04/1988","136","CO","Lynwood","06-037-1301","AQS"
"12/05/1988","216","CO","Lynwood","06-037-1301","AQS"
"12/06/1988","225","CO","Lynwood","06-037-1301","AQS"
"12/07/1988","195","CO","Lynwood","06-037-1301","AQS"
"12/08/1988","118","NO2","","06-037-2401","AQS"
"12/09/1988","125","CO","Lynwood","06-037-1301","AQS"
"12/10/1988","154","CO","Hawthorne","06-037-5001","AQS"
"12/11/1988","202","CO","Lynwood","06-037-1301","AQS"
"12/12/1988","241","CO","Lynwood","06-037-1301","AQS"
"12/13/1988","281","CO","Lynwood","06-037-1301","AQS"
"12/14/1988","142","CO","Reseda","06-037-1201","AQS"
"12/15/1988","47","NO2","West Los Angeles","06-037-0113","AQS"
"12/16/1988","79","NO2","Burbank","06-037-1002","AQS"
"12/17/1988","95","CO","Lynwood","06-037-1301","AQS"
"12/18/1988","126","CO","Lynwood","06-037-1301","AQS"
"12/19/1988","105","NO2","","06-037-2401","AQS"
"12/20/1988","79","NO2","Glendora","06-037-0016","AQS"
"12/21/1988","57","NO2","","06-037-2401","AQS"
"12/22/1988","89","NO2","Los Angeles-North Main Street","06-037-1103","AQS"
"12/23/1988","165","CO","Lynwood","06-037-1301","AQS"
"12/24/1988","204","CO","Lynwood","06-037-1301","AQS"
"12/25/1988","47","NO2","Burbank","06-037-1002","AQS"
"12/26/1988","66","CO","Lynwood","06-037-1301","AQS"
"12/27/1988","77","CO","Lynwood","06-037-1301","AQS"
"12/28/1988","79","NO2","Los Angeles-North Main Street","06-037-1103","AQS"
"12/29/1988","186","CO","Lynwood","06-037-1301","AQS"
"12/30/1988","204","CO","Lynwood","06-037-1301","AQS"
"12/31/1988","123","CO","Lynwood","06-037-1301","AQS"
"01/01/1989","100","CO","Lynwood","06-037-1301","AQS"
"01/02/1989","118","CO","Lynwood","06-037-1301","AQS"
"01/03/1989","100","NO2","Los Angeles-North Main Street","06-037-1103","AQS"
"01/04/1989","89","NO2","West Los Angeles","06-037-0113","AQS"
"01/05/1989","72","CO","Reseda","06-037-1201","AQS"
"01/06/1989","57","NO2","","06-037-2401","AQS"
"01/07/1989","79","NO2","","06-037-1601","AQS"
"01/08/1989","89","NO2","","06-037-2401","AQS"
"01/09/1989","125","CO","Burbank","06-037-1002","AQS"
"01/10/1989","143","CO","Lynwood","06-037-1301","AQS"
"01/11/1989","103","NO2","Los Angeles-North Main Street","06-037-1103","AQS"
"01/12/1989","158","CO","Lynwood","06-037-1301","AQS"
"01/13/1989","198","CO","Lynwood","06-037-1301","AQS"
"01/14/1989","100","NO2","Burbank","06-037-1002","AQS"
"01/15/1989","92","CO","Lynwood","06-037-1301","AQS"
"01/16/1989","105","NO2","Los Angeles-North Main Street","06-037-1103","AQS"
"01/17/1989","165","CO","Lynwood","06-037-1301","AQS"
"01/18/1989","193","CO","Lynwood","06-037-1301","AQS"
"01/19/1989","150","CO","Lynwood","06-037-1301","AQS"
"01/20/1989","126","CO","Hawthorne","06-037-5001","AQS"
"01/21/1989","123","CO","Lynwood","06-037-1301","AQS"
"01/22/1989","142","CO","Lynwood","06-037-1301","AQS"
"01/23/1989","79","NO2","West Los Angeles","06-037-0113","AQS"
"01/24/1989","89","NO2","Hawthorne","06-037-5001","AQS"
"01/25/1989","103","CO","Lynwood","06-037-1301","AQS"
"01/26/1989","192","CO","Lynwood","06-037-1301","AQS"
"01/27/1989","115","CO","Lynwood","06-037-1301","AQS"
"01/28/1989","79","NO2","Pasadena","06-037-2005","AQS"
"01/29/1989","105","NO2","Hawthorne","06-037-5001","AQS"
"01/30/1989","121","CO","Lynwood","06-037-1301","AQS"
