"Date"," AQI Value","Main Pollutant","Site Name","Site ID","Source"
"07/19/2001","90","Ozone","Lancaster-Ponderosa St.","06-037-9002","AQS"
"07/20/2001","74","Ozone","Hawthorne","06-037-5001","AQS"
"07/21/2001","97","Ozone","Lancaster-Ponderosa St.","06-037-9002","AQS"
"07/22/2001","115","Ozone","Glendora","06-037-0016","AQS"
"07/23/2001","119","Ozone","Lancaster-Ponderosa St.","06-037-9002","AQS"
"07/24/2001","129","Ozone","Lancaster-Ponderosa St.","06-037-9002","AQS"
"07/25/2001","143","Ozone","Lancaster-Ponderosa St.","06-037-9002","AQS"
"07/26/2001","182","Ozone","Santa Clarita","06-037-6012","AQS"
"07/27/2001","202","Ozone","Santa Clarita","06-037-6012","AQS"
"07/28/2001","209","Ozone","Glendora","06-037-0016","AQS"
"07/29/2001","159","Ozone","Lancaster-Ponderosa St.","06-037-9002","AQS"
"07/30/2001","136","Ozone","Lancaster-Ponderosa St.","06-037-9002","AQS"
"07/31/2001","112","Ozone","Hawthorne","06-037-5001","AQS"
"08/01/2001","101","Ozone","Lancaster-Ponderosa St.","06-037-9002","AQS"
"08/02/2001","119","Ozone","Lancaster-Ponderosa St.","06-037-9002","AQS"
"08/03/2001","100","Ozone","Glendora","06-037-0016","AQS"
"08/04/2001","185","Ozone","Glendora","06-037-0016","AQS"
"08/05/2001","197","Ozone","Glendora","06-037-0016","AQS"
"08/06/2001","161","Ozone","Lancaster-Ponderosa St.","06-037-9002","AQS"
"08/07/2001","151","Ozone","Lancaster-Ponderosa St.","06-037-9002","AQS"
"08/08/2001","119","Ozone","Lancaster-Ponderosa St.","06-037-9002","AQS"
"08/09/2001","100","Ozone","Santa Clarita","06-037-6012","AQS"
"08/10/2001","143","Ozone","Lancaster-Ponderosa St.","06-037-9002","AQS"
"08/11/2001","179","Ozone","Santa Clarita","06-037-6012","AQS"
"08/12/2001","195","Ozone","Santa Clarita","06-037-6012","AQS"
"08/13/2001","154","Ozone","Santa Clarita","06-037-6012","AQS"
"08/14/2001","122","Ozone","Reseda","06-037-1201","AQS"
"08/15/2001","143","Ozone","Glendora","06-037-0016","AQS"
"08/16/2001","133","Ozone","Glendora","06-037-0016","AQS"
"08/17/2001","112","Ozone","Glendora","06-037-0016","AQS"
"08/18/2001","192","Ozone","Lancaster-Ponderosa St.","06-037-9002","AQS"
"08/19/2001","129","Ozone","Glendora","06-037-0016","AQS"
"08/20/2001","77","Ozone","Lancaster-Ponderosa St.","06-037-9002","AQS"
"08/21/2001","119","Ozone","Lancaster-Ponderosa St.","06-037-9002","AQS"
"08/22/2001","100","Ozone","Lancaster-Ponderosa St.","06-037-9002","AQS"
"08/23/2001","129","Ozone","Glendora","06-037-0016","AQS"
"08/24/2001","174","Ozone","Glendora","06-037-0016","AQS"
"08/25/2001","207","Ozone","Santa Clarita","06-037-6012","AQS"
"08/26/2001","230","Ozone","Glendora","06-037-0016","AQS"
"08/27/2001","190","Ozone","Lancaster-Ponderosa St.","06-037-9002","AQS"
"08/28/2001","192","Ozone","Lancaster-Ponderosa St.","06-037-9002","AQS"
"08/29/2001","101","Ozone","Lancaster-Ponderosa St.","06-037-9002","AQS"
"08/30/2001","93","Ozone","Lancaster-Ponderosa St.","06-037-9002","AQS"
"08/31/2001","87","Ozone","Lancaster-Ponderosa St.","06-037-9002","AQS"
"09/01/2001","90","Ozone","Lancaster-Ponderosa St.","06-037-9002","AQS"
"09/02/2001","74","NO2","","06-037-1601","AQS"
"09/03/2001","74","NO2","","06-037-1601","AQS"
"09/04/2001","84","Ozone","Lancaster-Ponderosa St.","06-037-9002","AQS"
"09/05/2001","136","Ozone","Lancaster-Ponderosa St.","06-037-9002","AQS"
"09/06/2001","108","Ozone","Lancaster-Ponderosa St.","06-037-9002","AQS"
"09/07/2001","108","Ozone","Lancaster-Ponderosa St.","06-037-9002","AQS"
"09/08/2001","84","Ozone","Lancaster-Ponderosa St.","06-037-9002","AQS"
"09/09/2001","147","Ozone","Lancaster-Ponderosa St.","06-037-9002","AQS"
"09/10/2001","70","PM2.5","Burbank","06-037-1002","AQS"
"09/11/2001","71","Ozone","Lancaster-Ponderosa St.","06-037-9002","AQS"
"09/12/2001","54","Ozone","Glendora","06-037-0016","AQS"
"09/13/2001","84","Ozone","Lancaster-Ponderosa St.","06-037-9002","AQS"
"09/14/2001","104","NO2","","06-037-1601","AQS"
"09/15/2001","97","Ozone","Glendora","06-037-0016","AQS"
"09/16/2001","115","Ozone","Lancaster-Ponderosa St.","06-037-9002","AQS"
"09/17/2001","126","Ozone","Lancaster-Ponderosa St.","06-037-9002","AQS"
"09/18/2001","136","Ozone","Lancaster-Ponderosa St.","06-037-9002","AQS"
"09/19/2001","114","PM2.5","Azusa","06-037-0002","AQS"
"09/20/2001","125","PM2.5","Azusa","06-037-0002","AQS"
"09/21/2001","126","Ozone","Lancaster-Ponderosa St.","06-037-9002","AQS"
"09/22/2001","164","Ozone","Lancaster-Ponderosa St.","06-037-9002","AQS"
"09/23/2001","156","Ozone","Glendora","06-037-0016","AQS"
"09/24/2001","108","NO2","","06-037-1601","AQS"
"09/25/2001","115","SO2","Wilmington-N. Mahar Ave","06-037-0031","AQS"
"09/26/2001","112","NO2","SB25 trailer at Hollenbeck School","06-037-0030","AQS"
"09/27/2001","111","NO2","SB25 trailer at Hollenbeck School","06-037-0030","AQS"
"09/28/2001","107","NO2","SB25 trailer at Hollenbeck School","06-037-0030","AQS"
"09/29/2001","161","Ozone","Glendora","06-037-0016","AQS"
"09/30/2001","129","Ozone","Glendora","06-037-0016","AQS"
"10/01/2001","90","NO2","Long Beach (North)","06-037-4002","AQS"
"10/02/2001","105","NO2","SB25 trailer at Hollenbeck School","06-037-0030","AQS"
"10/03/2001","101","Ozone","Lancaster-Ponderosa St.","06-037-9002","AQS"
"10/04/2001","99","PM2.5","Burbank","06-037-1002","AQS"
"10/05/2001","62","PM2.5","Azusa","06-037-0002","AQS"
"10/06/2001","64","Ozone","Lancaster-Ponderosa St.","06-037-9002","AQS"
"10/07/2001","87","Ozone","Lancaster-Ponderosa St.","06-037-9002","AQS"
"10/08/2001","74","PM2.5","Azusa","06-037-0002","AQS"
"10/09/2001","87","Ozone","Lancaster-Ponderosa St.","06-037-9002","AQS"
"10/10/2001","94","NO2","SB25 trailer at Hollenbeck School","06-037-0030","AQS"
"10/11/2001","115","PM2.5","Azusa","06-037-0002","AQS"
"10/12/2001","103","NO2","SB25 trailer at Hollenbeck School","06-037-0030","AQS"
"10/13/2001","126","Ozone","Pasadena","06-037-2005","AQS"
"10/14/2001","169","Ozone","Glendora","06-037-0016","AQS"
"10/15/2001","155","PM2.5","Azusa","06-037-0002","AQS"
"10/16/2001","147","PM2.5","Azusa","06-037-0002","AQS"
"10/17/2001","104","NO2","Pasadena","06-037-2005","AQS"
"10/18/2001","103","NO2","Burbank","06-037-1002","AQS"
"10/19/2001","106","NO2","Pasadena","06-037-2005","AQS"
"10/20/2001","136","PM2.5","Azusa","06-037-0002","AQS"
"10/21/2001","139","PM2.5","Azusa","06-037-0002","AQS"
"10/22/2001","153","PM2.5","Burbank","06-037-1002","AQS"
"10/23/2001","157","PM2.5","Azusa","06-037-0002","AQS"
"10/24/2001","137","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS"
"10/25/2001","161","PM2.5","Burbank","06-037-1002","AQS"
"10/26/2001","152","PM2.5","Azusa","06-037-0002","AQS"
"10/27/2001","99","PM2.5","Azusa","06-037-0002","AQS"
"10/28/2001","73","PM2.5","Azusa","06-037-0002","AQS"
"10/29/2001","66","PM2.5","Azusa","06-037-0002","AQS"
"10/30/2001","78","NO2","SB25 trailer at Hollenbeck School","06-037-0030","AQS"
"10/31/2001","64","PM2.5","Azusa","06-037-0002","AQS"
"11/01/2001","84","PM2.5","Azusa","06-037-0002","AQS"
"11/02/2001","120","PM2.5","Azusa","06-037-0002","AQS"
"11/03/2001","149","PM2.5","Azusa","06-037-0002","AQS"
"11/04/2001","160","PM2.5","Azusa","06-037-0002","AQS"
"11/05/2001","160","PM2.5","Azusa","06-037-0002","AQS"
"11/06/2001","171","PM2.5","Burbank","06-037-1002","AQS"
"11/07/2001","158","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS"
"11/08/2001","113","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS"
"11/09/2001","144","PM2.5","Burbank","06-037-1002","AQS"
"11/10/2001","98","PM2.5","Azusa","06-037-0002","AQS"
"11/11/2001","86","PM2.5","Azusa","06-037-0002","AQS"
"11/12/2001","61","PM2.5","Burbank","06-037-1002","AQS"
"11/13/2001","49","PM2.5","Long Beach (North)","06-037-4002","AQS"
"11/14/2001","75","PM2.5","Long Beach (North)","06-037-4002","AQS"
"11/15/2001","114","PM2.5","Long Beach (North)","06-037-4002","AQS"
"11/16/2001","106","NO2","","06-037-1601","AQS"
"11/17/2001","130","PM2.5","Azusa","06-037-0002","AQS"
"11/18/2001","152","PM2.5","","06-037-1601","AQS"
"11/19/2001","110","PM2.5","Long Beach (North)","06-037-4002","AQS"
"11/20/2001","105","NO2","Wilmington-N. Mahar Ave","06-037-0031","AQS"
"11/21/2001","107","NO2","SB25 trailer at Hollenbeck School","06-037-0030","AQS"
"11/22/2001","78","PM2.5","Azusa","06-037-0002","AQS"
"11/23/2001","70","PM2.5","Long Beach (North)","06-037-4002","AQS"
"11/24/2001","62","PM2.5","Burbank","06-037-1002","AQS"
"11/25/2001","65","SO2","Long Beach (North)","06-037-4002","AQS"
"11/26/2001","67","PM2.5","Long Beach (North)","06-037-4002","AQS"
"11/27/2001","76","PM2.5","Lynwood","06-037-1301","AQS"
"11/28/2001","70","NO2","Burbank","06-037-1002","AQS"
"11/29/2001","69","PM2.5","Long Beach (North)","06-037-4002","AQS"
"11/30/2001","93","PM2.5","Long Beach (North)","06-037-4002","AQS"
"12/01/2001","111","PM2.5","Long Beach (North)","06-037-4002","AQS"
"12/02/2001","115","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS"
"12/03/2001","48","PM2.5","","06-037-1601","AQS"
"12/04/2001","54","PM2.5","Long Beach (North)","06-037-4002","AQS"
"12/05/2001","72","PM2.5","Long Beach (North)","06-037-4002","AQS"
"12/06/2001","99","PM2.5","","06-037-1601","AQS"
"12/07/2001","73","NO2","SB25 trailer at Hollenbeck School","06-037-0030","AQS"
"12/08/2001","129","NO2","Burbank","06-037-1002","AQS"
"12/09/2001","53","PM2.5","Burbank","06-037-1002","AQS"
"12/10/2001","49","NO2","Hawthorne","06-037-5001","AQS"
"12/11/2001","54","PM2.5","Long Beach (North)","06-037-4002","AQS"
"12/12/2001","108","PM2.5","","06-037-1601","AQS"
"12/13/2001","94","PM2.5","Long Beach (North)","06-037-4002","AQS"
"12/14/2001","77","PM2.5","Long Beach (North)","06-037-4002","AQS"
"12/15/2001","93","PM2.5","Lynwood","06-037-1301","AQS"
"12/16/2001","80","PM2.5","Long Beach (North)","06-037-4002","AQS"
"12/17/2001","91","PM2.5","Long Beach (North)","06-037-4002","AQS"
"12/18/2001","112","PM2.5","","06-037-1601","AQS"
"12/19/2001","131","PM2.5","Long Beach (North)","06-037-4002","AQS"
"12/20/2001","85","NO2","Hawthorne","06-037-5001","AQS"
"12/21/2001","58","PM2.5","Burbank","06-037-1002","AQS"
"12/22/2001","106","PM2.5","Long Beach (North)","06-037-4002","AQS"
"12/23/2001","115","PM2.5","Long Beach (North)","06-037-4002","AQS"
"12/24/2001","136","PM2.5","Lynwood","06-037-1301","AQS"
"12/25/2001","79","PM2.5","Long Beach (North)","06-037-4002","AQS"
"12/26/2001","79","NO2","Long Beach (North)","06-037-4002","AQS"
"12/27/2001","136","PM2.5","Lynwood","06-037-1301","AQS"
"12/28/2001","155","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS"
"12/29/2001","152","PM2.5","Long Beach (North)","06-037-4002","AQS"
"12/30/2001","76","PM2.5","Burbank","06-037-1002","AQS"
"12/31/2001","86","PM2.5","Azusa","06-037-0002","AQS"
"01/01/2002","130","PM2.5","Long Beach (North)","06-037-4002","AQS"
"01/02/2002","155","PM2.5","Burbank","06-037-1002","AQS"
"01/03/2002","110","PM2.5","Azusa","06-037-0002","AQS"
"01/04/2002","111","PM2.5","Long Beach (North)","06-037-4002","AQS"
"01/05/2002","102","PM2.5","Long Beach (North)","06-037-4002","AQS"
"01/06/2002","88","PM2.5","Long Beach (North)","06-037-4002","AQS"
"01/07/2002","88","NO2","Long Beach (North)","06-037-4002","AQS"
"01/08/2002","111","CO","Lynwood","06-037-1301","AQS"
"01/09/2002","78","PM2.5","Azusa","06-037-0002","AQS"
"01/10/2002","96","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS"
"01/11/2002","131","NO2","Burbank","06-037-1002","AQS"
"01/12/2002","102","NO2","Long Beach (North)","06-037-4002","AQS"
"01/13/2002","140","PM2.5","Long Beach (North)","06-037-4002","AQS"
"01/14/2002","143","PM2.5","Burbank","06-037-1002","AQS"
"01/15/2002","77","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS"
"01/16/2002","59","PM2.5","Long Beach (North)","06-037-4002","AQS"
"01/17/2002","80","PM2.5","Long Beach (North)","06-037-4002","AQS"
"01/18/2002","95","PM2.5","Long Beach (North)","06-037-4002","AQS"
"01/19/2002","70","PM2.5","Long Beach (North)","06-037-4002","AQS"
"01/20/2002","86","PM2.5","Long Beach (North)","06-037-4002","AQS"
"01/21/2002","103","PM2.5","Long Beach (North)","06-037-4002","AQS"
"01/22/2002","63","PM2.5","Long Beach (North)","06-037-4002","AQS"
"01/23/2002","63","PM2.5","","06-037-1601","AQS"
"01/24/2002","82","NO2","","06-037-1601","AQS"
"01/25/2002","77","NO2","Wilmington-N. Mahar Ave","06-037-0031","AQS"
"01/26/2002","106","PM2.5","Reseda","06-037-1201","AQS"
"01/27/2002","58","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS"
"01/28/2002","46","NO2","Wilmington-N. Mahar Ave","06-037-0031","AQS"
"01/29/2002","54","PM2.5","","06-037-1601","AQS"
"01/30/2002","52","NO2","Long Beach (North)","06-037-4002","AQS"
"01/31/2002","67","PM2.5","Long Beach (North)","06-037-4002","AQS"
"02/01/2002","73","PM2.5","Burbank","06-037-1002","AQS"
"02/02/2002","88","PM2.5","Long Beach (North)","06-037-4002","AQS"
"02/03/2002","97","PM2.5","Long Beach (North)","06-037-4002","AQS"
"02/04/2002","76","PM2.5","","06-037-1601","AQS"
"02/05/2002","104","NO2","Wilmington-N. Mahar Ave","06-037-0031","AQS"
"02/06/2002","132","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS"
"02/07/2002","153","PM2.5","","06-037-1601","AQS"
"02/08/2002","134","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS"
"02/09/2002","73","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS"
"02/10/2002","52","PM2.5","Lynwood","06-037-1301","AQS"
"02/11/2002","69","NO2","Burbank","06-037-1002","AQS"
"02/12/2002","102","NO2","SB25 trailer at Hollenbeck School","06-037-0030","AQS"
"02/13/2002","133","PM2.5","","06-037-1601","AQS"
"02/14/2002","84","PM2.5","Long Beach (North)","06-037-4002","AQS"
"02/15/2002","123","PM2.5","Long Beach (North)","06-037-4002","AQS"
"02/16/2002","129","PM2.5","Burbank","06-037-1002","AQS"
"02/17/2002","42","NO2","SB25 trailer at Hollenbeck School","06-037-0030","AQS"
"02/18/2002","52","PM2.5","Long Beach (North)","06-037-4002","AQS"
"02/19/2002","70","PM2.5","Burbank","06-037-1002","AQS"
"02/20/2002","98","PM2.5","Azusa","06-037-0002","AQS"
"02/21/2002","96","NO2","Burbank","06-037-1002","AQS"
"02/22/2002","70","NO2","Burbank","06-037-1002","AQS"
"02/23/2002","56","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS"
"02/24/2002","70","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS"
"02/25/2002","119","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS"
"02/26/2002","82","NO2","Los Angeles-North Main Street","06-037-1103","AQS"
"02/27/2002","99","NO2","SB25 trailer at Hollenbeck School","06-037-0030","AQS"
"02/28/2002","112","PM2.5","Burbank","06-037-1002","AQS"
"03/01/2002","81","PM10","Lancaster-Division Street","06-037-9033","AQS"
"03/02/2002","64","NO2","Hawthorne","06-037-5001","AQS"
"03/03/2002","62","NO2","Burbank","06-037-1002","AQS"
"03/04/2002","66","NO2","Burbank","06-037-1002","AQS"
"03/05/2002","82","NO2","Burbank","06-037-1002","AQS"
"03/06/2002","97","PM2.5","Azusa","06-037-0002","AQS"
"03/07/2002","37","Ozone","Santa Clarita","06-037-6012","AQS"
"03/08/2002","49","NO2","Burbank","06-037-1002","AQS"
"03/09/2002","65","PM2.5","Lynwood","06-037-1301","AQS"
"03/10/2002","58","NO2","Hawthorne","06-037-5001","AQS"
"03/11/2002","70","NO2","Azusa","06-037-0002","AQS"
"03/12/2002","96","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS"
"03/13/2002","52","PM2.5","Azusa","06-037-0002","AQS"
"03/14/2002","46","NO2","Pomona","06-037-1701","AQS"
"03/15/2002","57","NO2","Wilmington-N. Mahar Ave","06-037-0031","AQS"
"03/16/2002","46","Ozone","SB25 trailer at Hollenbeck School","06-037-0030","AQS"
"03/17/2002","46","Ozone","SB25 trailer at Hollenbeck School","06-037-0030","AQS"
"03/18/2002","50","NO2","Burbank","06-037-1002","AQS"
"03/19/2002","68","NO2","Hawthorne","06-037-5001","AQS"
"03/20/2002","101","NO2","Long Beach (North)","06-037-4002","AQS"
"03/21/2002","98","NO2","Lynwood","06-037-1301","AQS"
"03/22/2002","64","Ozone","Lancaster-Division Street","06-037-9033","AQS"
"03/23/2002","41","Ozone","SB25 trailer at Hollenbeck School","06-037-0030","AQS"
"03/24/2002","44","Ozone","SB25 trailer at Hollenbeck School","06-037-0030","AQS"
"03/25/2002","56","NO2","Burbank","06-037-1002","AQS"
"03/26/2002","83","NO2","SB25 trailer at Hollenbeck School","06-037-0030","AQS"
"03/27/2002","69","PM2.5","Azusa","06-037-0002","AQS"
"03/28/2002","64","PM2.5","Azusa","06-037-0002","AQS"
"03/29/2002","83","PM2.5","Azusa","06-037-0002","AQS"
"03/30/2002","133","PM2.5","Burbank","06-037-1002","AQS"
"03/31/2002","154","Ozone","Santa Clarita","06-037-6012","AQS"
"04/01/2002","154","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS"
"04/02/2002","150","PM2.5","Burbank","06-037-1002","AQS"
"04/03/2002","113","PM2.5","Azusa","06-037-0002","AQS"
"04/04/2002","89","PM2.5","Azusa","06-037-0002","AQS"
"04/05/2002","59","PM2.5","Azusa","06-037-0002","AQS"
"04/06/2002","42","Ozone","SB25 trailer at Hollenbeck School","06-037-0030","AQS"
"04/07/2002","58","Ozone","Lancaster-Division Street","06-037-9033","AQS"
"04/08/2002","64","PM2.5","Burbank","06-037-1002","AQS"
"04/09/2002","83","PM2.5","Azusa","06-037-0002","AQS"
"04/10/2002","89","PM2.5","Azusa","06-037-0002","AQS"
"04/11/2002","127","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS"
"04/12/2002","143","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS"
"04/13/2002","149","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS"
"04/14/2002","190","Ozone","Santa Clarita","06-037-6012","AQS"
"04/15/2002","82","PM10","Lancaster-Division Street","06-037-9033","AQS"
"04/16/2002","48","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS"
"04/17/2002","54","PM2.5","Reseda","06-037-1201","AQS"
"04/18/2002","49","Ozone","Santa Clarita","06-037-6012","AQS"
"04/19/2002","54","Ozone","Santa Clarita","06-037-6012","AQS"
"04/20/2002","64","Ozone","SB25 trailer at Hollenbeck School","06-037-0030","AQS"
"04/21/2002","122","Ozone","Santa Clarita","06-037-6012","AQS"
"04/22/2002","143","Ozone","Lancaster-Division Street","06-037-9033","AQS"
"04/23/2002","122","Ozone","Santa Clarita","06-037-6012","AQS"
"04/24/2002","73","PM2.5","Azusa","06-037-0002","AQS"
"04/25/2002","43","Ozone","Lancaster-Division Street","06-037-9033","AQS"
"04/26/2002","45","Ozone","Wilmington-N. Mahar Ave","06-037-0031","AQS"
"04/27/2002","42","Ozone","SB25 trailer at Hollenbeck School","06-037-0030","AQS"
"04/28/2002","47","Ozone","Santa Clarita","06-037-6012","AQS"
"04/29/2002","42","NO2","Burbank","06-037-1002","AQS"
"04/30/2002","44","Ozone","SB25 trailer at Hollenbeck School","06-037-0030","AQS"
"05/01/2002","51","NO2","Burbank","06-037-1002","AQS"
"05/02/2002","53","PM2.5","Lancaster-Division Street","06-037-9033","AQS"
"05/03/2002","74","Ozone","Lancaster-Division Street","06-037-9033","AQS"
"05/04/2002","112","Ozone","Lancaster-Division Street","06-037-9033","AQS"
"05/05/2002","100","Ozone","Lancaster-Division Street","06-037-9033","AQS"
"05/06/2002","81","PM2.5","Azusa","06-037-0002","AQS"
"05/07/2002","76","PM2.5","Azusa","06-037-0002","AQS"
"05/08/2002","90","Ozone","Lancaster-Division Street","06-037-9033","AQS"
"05/09/2002","77","Ozone","Santa Clarita","06-037-6012","AQS"
"05/10/2002","67","Ozone","Santa Clarita","06-037-6012","AQS"
"05/11/2002","80","Ozone","Santa Clarita","06-037-6012","AQS"
"05/12/2002","115","Ozone","Glendora","06-037-0016","AQS"
"05/13/2002","129","Ozone","Santa Clarita","06-037-6012","AQS"
"05/14/2002","126","Ozone","Santa Clarita","06-037-6012","AQS"
"05/15/2002","105","Ozone","Lancaster-Division Street","06-037-9033","AQS"
"05/16/2002","108","Ozone","Lancaster-Division Street","06-037-9033","AQS"
"05/17/2002","154","Ozone","Lancaster-Division Street","06-037-9033","AQS"
"05/18/2002","151","Ozone","Santa Clarita","06-037-6012","AQS"
"05/19/2002","93","Ozone","Santa Clarita","06-037-6012","AQS"
"05/20/2002","43","Ozone","Santa Clarita","06-037-6012","AQS"
"05/21/2002","47","NO2","Burbank","06-037-1002","AQS"
"05/22/2002","54","Ozone","Lancaster-Division Street","06-037-9033","AQS"
"05/23/2002","80","Ozone","Santa Clarita","06-037-6012","AQS"
"05/24/2002","122","Ozone","Lancaster-Division Street","06-037-9033","AQS"
"05/25/2002","151","Ozone","Lancaster-Division Street","06-037-9033","AQS"
"05/26/2002","122","Ozone","Santa Clarita","06-037-6012","AQS"
"05/27/2002","115","Ozone","Santa Clarita","06-037-6012","AQS"
"05/28/2002","93","Ozone","Santa Clarita","06-037-6012","AQS"
"05/29/2002","147","Ozone","Glendora","06-037-0016","AQS"
"05/30/2002","195","Ozone","Santa Clarita","06-037-6012","AQS"
"05/31/2002","136","Ozone","Santa Clarita","06-037-6012","AQS"
"06/01/2002","105","Ozone","Glendora","06-037-0016","AQS"
"06/02/2002","97","Ozone","Lancaster-Division Street","06-037-9033","AQS"
"06/03/2002","101","Ozone","Lancaster-Division Street","06-037-9033","AQS"
"06/04/2002","129","Ozone","Santa Clarita","06-037-6012","AQS"
"06/05/2002","203","Ozone","Glendora","06-037-0016","AQS"
"06/06/2002","205","Ozone","Santa Clarita","06-037-6012","AQS"
"06/07/2002","169","Ozone","Lancaster-Division Street","06-037-9033","AQS"
"06/08/2002","150","Ozone","Lancaster-Division Street","06-037-9033","AQS"
"06/09/2002","87","Ozone","Santa Clarita","06-037-6012","AQS"
"06/10/2002","64","Ozone","Santa Clarita","06-037-6012","AQS"
"06/11/2002","84","Ozone","Lancaster-Division Street","06-037-9033","AQS"
"06/12/2002","147","Ozone","Santa Clarita","06-037-6012","AQS"
"06/13/2002","143","Ozone","Santa Clarita","06-037-6012","AQS"
"06/14/2002","154","Ozone","Santa Clarita","06-037-6012","AQS"
"06/15/2002","202","Ozone","Santa Clarita","06-037-6012","AQS"
"06/16/2002","227","Ozone","Santa Clarita","06-037-6012","AQS"
"06/17/2002","210","Ozone","Santa Clarita","06-037-6012","AQS"
"06/18/2002","174","Ozone","Santa Clarita","06-037-6012","AQS"
"06/19/2002","177","Ozone","Lancaster-Division Street","06-037-9033","AQS"
"06/20/2002","112","Ozone","Lancaster-Division Street","06-037-9033","AQS"
"06/21/2002","67","Ozone","Reseda","06-037-1201","AQS"
"06/22/2002","159","Ozone","Santa Clarita","06-037-6012","AQS"
"06/23/2002","209","Ozone","Santa Clarita","06-037-6012","AQS"
"06/24/2002","204","Ozone","Santa Clarita","06-037-6012","AQS"
"06/25/2002","172","Ozone","Santa Clarita","06-037-6012","AQS"
"06/26/2002","133","Ozone","Lancaster-Division Street","06-037-9033","AQS"
"06/27/2002","151","Ozone","Lancaster-Division Street","06-037-9033","AQS"
"06/28/2002","174","Ozone","Lancaster-Division Street","06-037-9033","AQS"
"06/29/2002","214","Ozone","Santa Clarita","06-037-6012","AQS"
"06/30/2002","214","Ozone","Santa Clarita","06-037-6012","AQS"
"07/01/2002","136","Ozone","Santa Clarita","06-037-6012","AQS"
"07/02/2002","84","Ozone","Lancaster-Division Street","06-037-9033","AQS"
"07/03/2002","119","Ozone","Lancaster-Division Street","06-037-9033","AQS"
"07/04/2002","159","Ozone","Lancaster-Division Street","06-037-9033","AQS"
"07/05/2002","153","PM2.5","Azusa","06-037-0002","AQS"
"07/06/2002","208","Ozone","Santa Clarita","06-037-6012","AQS"
"07/07/2002","212","Ozone","Santa Clarita","06-037-6012","AQS"
"07/08/2002","216","Ozone","Santa Clarita","06-037-6012","AQS"
"07/09/2002","230","Ozone","Santa Clarita","06-037-6012","AQS"
"07/10/2002","241","Ozone","Santa Clarita","06-037-6012","AQS"
"07/11/2002","147","Ozone","Lancaster-Division Street","06-037-9033","AQS"
"07/12/2002","159","Ozone","Santa Clarita","06-037-6012","AQS"
"07/13/2002","164","Ozone","Santa Clarita","06-037-6012","AQS"
"07/14/2002","213","Ozone","Santa Clarita","06-037-6012","AQS"
"07/15/2002","90","Ozone","Lancaster-Division Street","06-037-9033","AQS"
"07/16/2002","65","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS"
"07/17/2002","64","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS"
"07/18/2002","100","Ozone","Santa Clarita","06-037-6012","AQS"
"07/19/2002","143","Ozone","Santa Clarita","06-037-6012","AQS"
"07/20/2002","143","Ozone","Santa Clarita","06-037-6012","AQS"
"07/21/2002","159","Ozone","Santa Clarita","06-037-6012","AQS"
"07/22/2002","87","Ozone","Santa Clarita","06-037-6012","AQS"
"07/23/2002","93","Ozone","Reseda","06-037-1201","AQS"
"07/24/2002","119","Ozone","Santa Clarita","06-037-6012","AQS"
"07/25/2002","140","Ozone","Santa Clarita","06-037-6012","AQS"
"07/26/2002","143","Ozone","Lancaster-Division Street","06-037-9033","AQS"
"07/27/2002","115","Ozone","Santa Clarita","06-037-6012","AQS"
"07/28/2002","119","Ozone","Lancaster-Division Street","06-037-9033","AQS"
"07/29/2002","179","Ozone","Lancaster-Division Street","06-037-9033","AQS"
"07/30/2002","200","Ozone","Santa Clarita","06-037-6012","AQS"
"07/31/2002","205","Ozone","Santa Clarita","06-037-6012","AQS"
"08/01/2002","202","Ozone","Santa Clarita","06-037-6012","AQS"
"08/02/2002","90","Ozone","Santa Clarita","06-037-6012","AQS"
"08/03/2002","119","Ozone","Lancaster-Division Street","06-037-9033","AQS"
"08/04/2002","161","Ozone","Pomona","06-037-1701","AQS"
"08/05/2002","84","Ozone","West Los Angeles","06-037-0113","AQS"
"08/06/2002","74","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS"
"08/07/2002","100","Ozone","Lancaster-Division Street","06-037-9033","AQS"
"08/08/2002","187","Ozone","Santa Clarita","06-037-6012","AQS"
"08/09/2002","179","Ozone","Santa Clarita","06-037-6012","AQS"
